Year,Month,Day,Hour,CH,TH,TS,SA,ZH,PE,MO
2019,4,7,7,0,0.74304,0,0,0,0,0
2019,4,7,8,0,0.728525,0,0,0,0,0
2019,4,7,9,0,0.689945,0,0,0,0,0
2019,4,7,10,0,0.655595,0,0,0,0,0
2019,4,7,11,0,0.64542,0,0,0,0,0
2019,4,7,12,0,0.424512,0,0,0,0,0
2019,4,7,13,0,0.413359,0,0,0,0,0
2019,4,7,14,0,0.53515,0,0,0,0,0
2019,4,7,15,0,0.4831275,0,0,0,0,0
2019,4,7,16,0,0.3724295,0,0,0,0,0
2019,4,7,17,0,0.3439225,0,0,0,0,0
2019,4,7,18,0,0.3284575,0,0,0,0,0
2019,4,7,19,0,0.4132075,0,0,0,0,0
2019,4,7,20,0,0.4427065,0,0,0,0,0
2019,4,7,21,0,0.377741,0,0,0,0,0
2019,4,7,22,0,0.3950005,0,0,0,0,0
2019,4,7,23,0,0.378954,0,0,0,0,0
2019,4,8,0,0,0.379472,0,0,0,0,0
2019,4,8,1,0,0.3779175,0,0,0,0,0
2019,4,8,2,0,0.3614555,0,0,0,0,0
2019,4,8,3,0,0.427667,0,0,0,0,0
2019,4,8,4,0,0.61133,0,0,0,0,0
2019,4,8,5,0,0.646555,0,0,0,0,0
2019,4,8,6,0,0.70421,0,0,0,0,0
2019,4,8,7,0,0.70708,0,0,0,0,0
2019,4,8,8,0,0.705615,0,0,0,0,0
2019,4,8,9,0,0.673005,0,0,0,0,0
2019,4,8,10,0,0.564785,0,0,0,0,0
2019,4,8,11,0,0.617115,0,0,0,0,0
2019,4,8,12,0,0.483842,0,0,0,0,0
2019,4,8,13,0,0.4350265,0,0,0,0,0
2019,4,8,14,0,0.463288,0,0,0,0,0
2019,4,8,15,0,0.4281575,0,0,0,0,0
2019,4,8,16,0,0.410604,0,0,0,0,0
2019,4,8,17,0,0.3711625,0,0,0,0,0
2019,4,8,18,0,0.345826,0,0,0,0,0
2019,4,8,19,0,0.381639,0,0,0,0,0
2019,4,8,20,0,0.415532,0,0,0,0,0
2019,4,8,21,0,0.378261,0,0,0,0,0
2019,4,8,22,0,0.399966,0,0,0,0,0
2019,4,8,23,0,0.3382895,0,0,0,0,0
2019,4,9,0,0,0.475612,0,0,0,0,0
2019,4,9,1,0,0.446021,0,0,0,0,0
2019,4,9,2,0,0.3731975,0,0,0,0,0
2019,4,9,3,0,0.39079,0,0,0,0,0
2019,4,9,4,0,0.4803105,0,0,0,0,0
2019,4,9,5,0,0.573055,0,0,0,0,0
2019,4,9,6,0,0.614895,0,0,0,0,0
2019,4,9,7,0,0.66026,0,0,0,0,0
2019,4,9,8,0,0.683385,0,0,0,0,0
2019,4,9,9,0,0.69229,0,0,0,0,0
2019,4,9,10,0,0.691425,0,0,0,0,0
2019,4,9,11,0,0.59613,0,0,0,0,0
2019,4,9,12,0,0.492128,0,0,0,0,0
2019,4,9,13,0,0.377568,0,0,0,0,0
2019,4,9,14,0,0.3690525,0,0,0,0,0
2019,4,9,15,0,0.3494985,0,0,0,0,0
2019,4,9,16,0,0.388261,0,0,0,0,0
2019,4,9,17,0,0.418486,0,0,0,0,0
2019,4,9,18,0,0.3965545,0,0,0,0,0
2019,4,9,19,0,0.4507425,0,0,0,0,0
2019,4,9,20,0,0.387919,0,0,0,0,0
2019,4,9,21,0,0.3627705,0,0,0,0,0
2019,4,9,22,0,0.427995,0,0,0,0,0
2019,4,9,23,0,0.379353,0,0,0,0,0
2019,4,10,0,0,0.377938,0,0,0,0,0
2019,4,10,1,0,0.3888935,0,0,0,0,0
2019,4,10,2,0,0.358509,0,0,0,0,0
2019,4,10,3,0,0.4091925,0,0,0,0,0
2019,4,10,4,0,0.524855,0,0,0,0,0
2019,4,10,5,0,0.61764,0,0,0,0,0
2019,4,10,6,0,0.659465,0,0,0,0,0
2019,4,10,7,0,0.62053,0,0,0,0,0
2019,4,10,8,0,0.639235,0,0,0,0,0
2019,4,10,9,0,0.619085,0,0,0,0,0
2019,4,10,10,0,0.63744,0,0,0,0,0
2019,4,10,11,0,0.50889,0,0,0,0,0
2019,4,10,12,0,0.3957125,0,0,0,0,0
2019,4,10,13,0,0.352984,0,0,0,0,0
2019,4,10,14,0,0.352684,0,0,0,0,0
2019,4,10,15,0,0.3371305,0,0,0,0,0
2019,4,10,16,0,0.3787965,0,0,0,0,0
2019,4,10,17,0,0.399773,0,0,0,0,0
2019,4,10,18,0,0.3903715,0,0,0,0,0
2019,4,10,19,0,0.4048965,0,0,0,0,0
2019,4,10,20,0,0.511335,0,0,0,0,0
2019,4,10,21,0,0.4808445,0,0,0,0,0
2019,4,10,22,0,0.397586,0,0,0,0,0
2019,4,10,23,0,0.4863665,0,0,0,0,0
2019,4,11,0,0,0.4241895,0,0,0,0,0
2019,4,11,1,0,0.406646,0,0,0,0,0
2019,4,11,2,0,0.357165,0,0,0,0,0
2019,4,11,3,0,0.469307,0,0,0,0,0
2019,4,11,4,0,0.602145,0,0,0,0,0
2019,4,11,5,0,0.622785,0,0,0,0,0
2019,4,11,6,0,0.683525,0,0,0,0,0
2019,4,11,7,0,0.685855,0,0,0,0,0
2019,4,11,8,0,0.692575,0,0,0,0,0
2019,4,11,9,0,0.67607,0,0,0,0,0
2019,4,11,10,0,0.56444,0,0,0,0,0
2019,4,11,11,0,0.523885,0,0,0,0,0
2019,4,11,12,0,0.346891,0,0,0,0,0
2019,4,11,13,0,0.38208,0,0,0,0,0
2019,4,11,14,0,0.3941035,0,0,0,0,0
2019,4,11,15,0,0.4056575,0,0,0,0,0
2019,4,11,16,0,0.4069575,0,0,0,0,0
2019,4,11,17,0,0.443062,0,0,0,0,0
2019,4,11,18,0,0.4633995,0,0,0,0,0
2019,4,11,19,0,0.500045,0,0,0,0,0
2019,4,11,20,0,0.541905,0,0,0,0,0
2019,4,11,21,0,0.56513,0,0,0,0,0
2019,4,11,22,0,0.4041785,0,0,0,0,0
2019,4,11,23,0,0.431381,0,0,0,0,0
2019,4,12,0,0,0.38738,0,0,0,0,0
2019,4,12,1,0,0.450174,0,0,0,0,0
2019,4,12,2,0,0.38818,0,0,0,0,0
2019,4,12,3,0,0.468395,0,0,0,0,0
2019,4,12,4,0,0.4950435,0,0,0,0,0
2019,4,12,5,0,0.59349,0,0,0,0,0
2019,4,12,6,0,0.66908,0,0,0,0,0
2019,4,12,7,0,0.656785,0,0,0,0,0
2019,4,12,8,0,0.689095,0,0,0,0,0
2019,4,12,9,0,0.616985,0,0,0,0,0
2019,4,12,10,0,0.476781,0,0,0,0,0
2019,4,12,11,0,0.5598,0,0,0,0,0
2019,4,12,12,0,0.395624,0,0,0,0,0
2019,4,12,13,0,0.450255,0,0,0,0,0
2019,4,12,14,0,0.398635,0,0,0,0,0
2019,4,12,15,0,0.3823425,0,0,0,0,0
2019,4,12,16,0,0.5648,0,0,0,0,0
2019,4,12,17,0,0.51238,0,0,0,0,0
2019,4,12,18,0,0.53346,0,0,0,0,0
2019,4,12,19,0,0.57741,0,0,0,0,0
2019,4,12,20,0,0.473695,0,0,0,0,0
2019,4,12,21,0,0.431238,0,0,0,0,0
2019,4,12,22,0,0.599245,0,0,0,0,0
2019,4,12,23,0,0.457894,0,0,0,0,0
2019,4,13,0,0,0.389395,0,0,0,0,0
2019,4,13,1,0,0.440795,0,0,0,0,0
2019,4,13,2,0,0.399176,0,0,0,0,0
2019,4,13,3,0,0.4813685,0,0,0,0,0
2019,4,13,4,0,0.611715,0,0,0,0,0
2019,4,13,5,0,0.664065,0,0,0,0,0
2019,4,13,6,0,0.65299,0,0,0,0,0
2019,4,13,7,0,0.688045,0,0,0,0,0
2019,4,13,8,0,0.70635,0,0,0,0,0
2019,4,13,9,0,0.644065,0,0,0,0,0
2019,4,13,10,0,0.64064,0,0,0,0,0
2019,4,13,11,0,0.556885,0,0,0,0,0
2019,4,13,12,0,0.4326615,0,0,0,0,0
2019,4,13,13,0,0.439091,0,0,0,0,0
2019,4,13,14,0,0.4244845,0,0,0,0,0
2019,4,13,15,0,0.3806185,0,0,0,0,0
2019,4,13,16,0,0.389111,0,0,0,0,0
2019,4,13,17,0,0.3362545,0,0,0,0,0
2019,4,13,18,0,0.429116,0,0,0,0,0
2019,4,13,19,0,0.4750025,0,0,0,0,0
2019,4,13,20,0,0.362988,0,0,0,0,0
2019,4,13,21,0,0.3741245,0,0,0,0,0
2019,4,13,22,0,0.396622,0,0,0,0,0
2019,4,13,23,0,0.3569355,0,0,0,0,0
2019,4,14,0,0,0.362219,0,0,0,0,0
2019,4,14,1,0,0.3965305,0,0,0,0,0
2019,4,14,2,0,0.417637,0,0,0,0,0
2019,4,14,3,0,0.495888,0,0,0,0,0
2019,4,14,4,0,0.5981,0,0,0,0,0
2019,4,14,5,0,0.66731,0,0,0,0,0
2019,4,14,6,0,0.693325,0,0,0,0,0
2019,4,14,7,0,0.74894,0,0,0,0,0
2019,4,14,8,0,0.701665,0,0,0,0,0
2019,4,14,9,0,0.6538,0,0,0,0,0
2019,4,14,10,0,0.50684,0,0,0,0,0
2019,4,14,11,0,0.487542,0,0,0,0,0
2019,4,14,12,0,0.371232,0,0,0,0,0
2019,4,14,13,0,0.3547895,0,0,0,0,0
2019,4,14,14,0,0.3753,0,0,0,0,0
2019,4,14,15,0,0.3406125,0,0,0,0,0
2019,4,14,16,0,0.385631,0,0,0,0,0
2019,4,14,17,0,0.50904,0,0,0,0,0
2019,4,14,18,0,0.456253,0,0,0,0,0
2019,4,14,19,0,0.347429,0,0,0,0,0
2019,4,14,20,0,0.468238,0,0,0,0,0
2019,4,14,21,0,0.441672,0,0,0,0,0
2019,4,14,22,0,0.528245,0,0,0,0,0
2019,4,14,23,0,0.58661,0,0,0,0,0
2019,4,15,0,0,0.462344,0,0,0,0,0
2019,4,15,1,0,0.3902145,0,0,0,0,0
2019,4,15,2,0,0.3854415,0,0,0,0,0
2019,4,15,3,0,0.3563625,0,0,0,0,0
2019,4,15,4,0,0.508,0,0,0,0,0
2019,4,15,5,0,0.605545,0,0,0,0,0
2019,4,15,6,0,0.680745,0,0,0,0,0
2019,4,15,7,0,0.723155,0,0,0,0,0
2019,4,15,8,0,0.62935,0,0,0,0,0
2019,4,15,9,0,0.57012,0,0,0,0,0
2019,4,15,10,0,0.57141,0,0,0,0,0
2019,4,15,11,0,0.459951,0,0,0,0,0
2019,4,15,12,0,0.367252,0,0,0,0,0
2019,4,15,13,0,0.414646,0,0,0,0,0
2019,4,15,14,0,0.3525325,0,0,0,0,0
2019,4,15,15,0,0.4694435,0,0,0,0,0
2019,4,15,16,0,0.50912,0,0,0,0,0
2019,4,15,17,0,0.529515,0,0,0,0,0
2019,4,15,18,0,0.4376145,0,0,0,0,0
2019,4,15,19,0,0.50137,0,0,0,0,0
2019,4,15,20,0,0.547885,0,0,0,0,0
2019,4,15,21,0,0.464048,0,0,0,0,0
2019,4,15,22,0,0.4376365,0,0,0,0,0
2019,4,15,23,0,0.509965,0,0,0,0,0
2019,4,16,0,0,0.50058,0,0,0,0,0
2019,4,16,1,0,0.51547,0,0,0,0,0
2019,4,16,2,0,0.522515,0,0,0,0,0
2019,4,16,3,0,0.558345,0,0,0,0,0
2019,4,16,4,0,0.643805,0,0,0,0,0
2019,4,16,5,0,0.674305,0,0,0,0,0
2019,4,16,6,0,0.671415,0,0,0,0,0
2019,4,16,7,0,0.758775,0,0,0,0,0
2019,4,16,8,0,0.69646,0,0,0,0,0
2019,4,16,9,0,0.661025,0,0,0,0,0
2019,4,16,10,0,0.7153,0,0,0,0,0
2019,4,16,11,0,0.647185,0,0,0,0,0
2019,4,16,12,0,0.540275,0,0,0,0,0
2019,4,16,13,0,0.3511475,0,0,0,0,0
2019,4,16,14,0,0.431975,0,0,0,0,0
2019,4,16,15,0,0.51583,0,0,0,0,0
2019,4,16,16,0,0.472902,0,0,0,0,0
2019,4,16,17,0,0.435311,0,0,0,0,0
2019,4,16,18,0,0.3897015,0,0,0,0,0
2019,4,16,19,0,0.417353,0,0,0,0,0
2019,4,16,20,0,0.4591625,0,0,0,0,0
2019,4,16,21,0,0.4996035,0,0,0,0,0
2019,4,16,22,0,0.480283,0,0,0,0,0
2019,4,16,23,0,0.4658605,0,0,0,0,0
2019,4,17,0,0,0.4661265,0,0,0,0,0
2019,4,17,1,0,0.4544085,0,0,0,0,0
2019,4,17,2,0,0.4266425,0,0,0,0,0
2019,4,17,3,0,0.645425,0,0,0,0,0
2019,4,17,4,0,0.76332,0,0,0,0,0
2019,4,17,5,0,0.772795,0,0,0,0,0
2019,4,17,6,0,0.76572,0,0,0,0,0
2019,4,17,7,0,0.72536,0,0,0,0,0
2019,4,17,8,0,0.767225,0,0,0,0,0
2019,4,17,9,0,0.70511,0,0,0,0,0
2019,4,17,10,0,0.64613,0,0,0,0,0
2019,4,17,11,0,0.73321,0,0,0,0,0
2019,4,17,12,0,0.646235,0,0,0,0,0
2019,4,17,13,0,0.57584,0,0,0,0,0
2019,4,17,14,0,0.545815,0,0,0,0,0
2019,4,17,15,0,0.532635,0,0,0,0,0
2019,4,17,16,0,0.513145,0,0,0,0,0
2019,4,17,17,0,0.516145,0,0,0,0,0
2019,4,17,18,0,0.510205,0,0,0,0,0
2019,4,17,19,0,0.511395,0,0,0,0,0
2019,4,17,20,0,0.52931,0,0,0,0,0
2019,4,17,21,0,0.503055,0,0,0,0,0
2019,4,17,22,0,0.507295,0,0,0,0,0
2019,4,17,23,0,0.391433,0,0,0,0,0
2019,4,18,0,0,0.3929105,0,0,0,0,0
2019,4,18,1,0,0.4265695,0,0,0,0,0
2019,4,18,2,0,0.4006225,0,0,0,0,0
2019,4,18,3,0,0.515685,0,0,0,0,0
2019,4,18,4,0,0.65487,0,0,0,0,0
2019,4,18,5,0,0.72575,0,0,0,0,0
2019,4,18,6,0,0.74403,0,0,0,0,0
2019,4,18,7,0,0.71738,0,0,0,0,0
2019,4,18,8,0,0.71941,0,0,0,0,0
2019,4,18,9,0,0.65103,0,0,0,0,0
2019,4,18,10,0,0.581445,0,0,0,0,0
2019,4,18,11,0,0.547225,0,0,0,0,0
2019,4,18,12,0,0.50031,0,0,0,0,0
2019,4,18,13,0,0.486768,0,0,0,0,0
2019,4,18,14,0,0.4118765,0,0,0,0,0
2019,4,18,15,0,0.4082895,0,0,0,0,0
2019,4,18,16,0,0.4445165,0,0,0,0,0
2019,4,18,17,0,0.499363,0,0,0,0,0
2019,4,18,18,0,0.54746,0,0,0,0,0
2019,4,18,19,0,0.4979675,0,0,0,0,0
2019,4,18,20,0,0.466393,0,0,0,0,0
2019,4,18,21,0,0.50817,0,0,0,0,0
2019,4,18,22,0,0.511235,0,0,0,0,0
2019,4,18,23,0,0.51478,0,0,0,0,0
2019,4,19,0,0,0.460314,0,0,0,0,0
2019,4,19,1,0,0.4423515,0,0,0,0,0
2019,4,19,2,0,0.385457,0,0,0,0,0
2019,4,19,3,0,0.393836,0,0,0,0,0
2019,4,19,4,0,0.494188,0,0,0,0,0
2019,4,19,5,0,0.525755,0,0,0,0,0
2019,4,19,6,0,0.632045,0,0,0,0,0
2019,4,19,7,0,0.69068,0,0,0,0,0
2019,4,19,8,0,0.71677,0,0,0,0,0
2019,4,19,9,0,0.606905,0,0,0,0,0
2019,4,19,10,0,0.45414,0,0,0,0,0
2019,4,19,11,0,0.4190065,0,0,0,0,0
2019,4,19,12,0,0.47637,0,0,0,0,0
2019,4,19,13,0,0.4801515,0,0,0,0,0
2019,4,19,14,0,0.4253795,0,0,0,0,0
2019,4,19,15,0,0.394508,0,0,0,0,0
2019,4,19,16,0,0.385886,0,0,0,0,0
2019,4,19,17,0,0.445482,0,0,0,0,0
2019,4,19,18,0,0.4571195,0,0,0,0,0
2019,4,19,19,0,0.4257155,0,0,0,0,0
2019,4,19,20,0,0.408366,0,0,0,0,0
2019,4,19,21,0,0.420459,0,0,0,0,0
2019,4,19,22,0,0.617955,0,0,0,0,0
2019,4,19,23,0,0.5461,0,0,0,0,0
2019,4,20,0,0,0.50738,0,0,0,0,0
2019,4,20,1,0,0.4238725,0,0,0,0,0
2019,4,20,2,0,0.397905,0,0,0,0,0
2019,4,20,3,0,0.4588675,0,0,0,0,0
2019,4,20,4,0,0.60708,0,0,0,0,0
2019,4,20,5,0,0.650185,0,0,0,0,0
2019,4,20,6,0,0.70453,0,0,0,0,0
2019,4,20,7,0,0.727605,0,0,0,0,0
2019,4,20,8,0,0.645855,0,0,0,0,0
2019,4,20,9,0,0.656915,0,0,0,0,0
2019,4,20,10,0,0.522605,0,0,0,0,0
2019,4,20,11,0,0.515195,0,0,0,0,0
2019,4,20,12,0,0.4696815,0,0,0,0,0
2019,4,20,13,0,0.3942565,0,0,0,0,0
2019,4,20,14,0,0.398666,0,0,0,0,0
2019,4,20,15,0,0.3672365,0,0,0,0,0
2019,4,20,16,0,0.4014785,0,0,0,0,0
2019,4,20,17,0,0.3921435,0,0,0,0,0
2019,4,20,18,0,0.418238,0,0,0,0,0
2019,4,20,19,0,0.4882745,0,0,0,0,0
2019,4,20,20,0,0.54552,0,0,0,0,0
2019,4,20,21,0,0.514255,0,0,0,0,0
2019,4,20,22,0,0.503885,0,0,0,0,0
2019,4,20,23,0,0.599895,0,0,0,0,0
2019,4,21,0,0,0.59658,0,0,0,0,0
2019,4,21,1,0,0.480341,0,0,0,0,0
2019,4,21,2,0,0.3539795,0,0,0,0,0
2019,4,21,3,0,0.353179,0,0,0,0,0
2019,4,21,4,0,0.4270045,0,0,0,0,0
2019,4,21,5,0,0.445958,0,0,0,0,0
2019,4,21,6,0,0.569805,0,0,0,0,0
2019,4,21,7,0,0.58081,0,0,0,0,0
2019,4,21,8,0,0.454319,0,0,0,0,0
2019,4,21,9,0,0.477814,0,0,0,0,0
2019,4,21,10,0,0.4469625,0,0,0,0,0
2019,4,21,11,0,0.397502,0,0,0,0,0
2019,4,21,12,0,0.418148,0,0,0,0,0
2019,4,21,13,0,0.3541155,0,0,0,0,0
2019,4,21,14,0,0.345603,0,0,0,0,0
2019,4,21,15,0,0.4144725,0,0,0,0,0
2019,4,21,16,0,0.4356445,0,0,0,0,0
2019,4,21,17,0,0.3930355,0,0,0,0,0
2019,4,21,18,0,0.4122995,0,0,0,0,0
2019,4,21,19,0,0.4550155,0,0,0,0,0
2019,4,21,20,0,0.4639965,0,0,0,0,0
2019,4,21,21,0,0.4817445,0,0,0,0,0
2019,4,21,22,0,0.561595,0,0,0,0,0
2019,4,21,23,0,0.53705,0,0,0,0,0
2019,4,22,0,0,0.502315,0,0,0,0,0
2019,4,22,1,0,0.4745225,0,0,0,0,0
2019,4,22,2,0,0.40097,0,0,0,0,0
2019,4,22,3,0,0.429597,0,0,0,0,0
2019,4,22,4,0,0.58694,0,0,0,0,0
2019,4,22,5,0,0.65818,0,0,0,0,0
2019,4,22,6,0,0.634505,0,0,0,0,0
2019,4,22,7,0,0.646795,0,0,0,0,0
2019,4,22,8,0,0.623415,0,0,0,0,0
2019,4,22,9,0,0.581715,0,0,0,0,0
2019,4,22,10,0,0.557785,0,0,0,0,0
2019,4,22,11,0,0.44296,0,0,0,0,0
2019,4,22,12,0,0.51901,0,0,0,0,0
2019,4,22,13,0,0.4094065,0,0,0,0,0
2019,4,22,14,0,0.3454295,0,0,0,0,0
2019,4,22,15,0,0.416409,0,0,0,0,0
2019,4,22,16,0,0.37812,0,0,0,0,0
2019,4,22,17,0,0.36556,0,0,0,0,0
2019,4,22,18,0,0.3488735,0,0,0,0,0
2019,4,22,19,0,0.340585,0,0,0,0,0
2019,4,22,20,0,0.3770905,0,0,0,0,0
2019,4,22,21,0,0.385811,0,0,0,0,0
2019,4,22,22,0,0.4982585,0,0,0,0,0
2019,4,22,23,0,0.462302,0,0,0,0,0
2019,4,23,0,0,0.365578,0,0,0,0,0
2019,4,23,1,0,0.3491565,0,0,0,0,0
2019,4,23,2,0,0.341576,0,0,0,0,0
2019,4,23,3,0,0.472443,0,0,0,0,0
2019,4,23,4,0,0.58097,0,0,0,0,0
2019,4,23,5,0,0.61988,0,0,0,0,0
2019,4,23,6,0,0.63476,0,0,0,0,0
2019,4,23,7,0,0.62699,0,0,0,0,0
2019,4,23,8,0,0.64511,0,0,0,0,0
2019,4,23,9,0,0.634325,0,0,0,0,0
2019,4,23,10,0,0.4581765,0,0,0,0,0
2019,4,23,11,0,0.4302125,0,0,0,0,0
2019,4,23,12,0,0.455577,0,0,0,0,0
2019,4,23,13,0,0.51973,0,0,0,0,0
2019,4,23,14,0,0.481695,0,0,0,0,0
2019,4,23,15,0,0.4382175,0,0,0,0,0
2019,4,23,16,0,0.43857,0,0,0,0,0
2019,4,23,17,0,0.438779,0,0,0,0,0
2019,4,23,18,0,0.427654,0,0,0,0,0
2019,4,23,19,0,0.3977015,0,0,0,0,0
2019,4,23,20,0,0.403724,0,0,0,0,0
2019,4,23,21,0,0.398828,0,0,0,0,0
2019,4,23,22,0,0.393904,0,0,0,0,0
2019,4,23,23,0,0.3510225,0,0,0,0,0
2019,4,24,0,0,0.359756,0,0,0,0,0
2019,4,24,1,0,0.3799015,0,0,0,0,0
2019,4,24,2,0,0.350972,0,0,0,0,0
2019,4,24,3,0,0.4986265,0,0,0,0,0
2019,4,24,4,0,0.61989,0,0,0,0,0
2019,4,24,5,0,0.661075,0,0,0,0,0
2019,4,24,6,0,0.697035,0,0,0,0,0
2019,4,24,7,0,0.74267,0,0,0,0,0
2019,4,24,8,0,0.70605,0,0,0,0,0
2019,4,24,9,0,0.67203,0,0,0,0,0
2019,4,24,10,0,0.618915,0,0,0,0,0
2019,4,24,11,0,0.515205,0,0,0,0,0
2019,4,24,12,0,0.376347,0,0,0,0,0
2019,4,24,13,0,0.371689,0,0,0,0,0
2019,4,24,14,0,0.448015,0,0,0,0,0
2019,4,24,15,0,0.484261,0,0,0,0,0
2019,4,24,16,0,0.4038695,0,0,0,0,0
2019,4,24,17,0,0.3922795,0,0,0,0,0
2019,4,24,18,0,0.51133,0,0,0,0,0
2019,4,24,19,0,0.486313,0,0,0,0,0
2019,4,24,20,0,0.429641,0,0,0,0,0
2019,4,24,21,0,0.4113285,0,0,0,0,0
2019,4,24,22,0,0.4100085,0,0,0,0,0
2019,4,24,23,0,0.3822445,0,0,0,0,0
2019,4,25,0,0,0.377126,0,0,0,0,0
2019,4,25,1,0,0.380116,0,0,0,0,0
2019,4,25,2,0,0.3239655,0,0,0,0,0
2019,4,25,3,0,0.4486555,0,0,0,0,0
2019,4,25,4,0,0.578025,0,0,0,0,0
2019,4,25,5,0,0.65949,0,0,0,0,0
2019,4,25,6,0,0.70155,0,0,0,0,0
2019,4,25,7,0,0.68967,0,0,0,0,0
2019,4,25,8,0,0.6808,0,0,0,0,0
2019,4,25,9,0,0.6612,0,0,0,0,0
2019,4,25,10,0,0.61221,0,0,0,0,0
2019,4,25,11,0,0.56765,0,0,0,0,0
2019,4,25,12,0,0.52749,0,0,0,0,0
2019,4,25,13,0,0.445097,0,0,0,0,0
2019,4,25,14,0,0.414133,0,0,0,0,0
2019,4,25,15,0,0.3811465,0,0,0,0,0
2019,4,25,16,0,0.3667655,0,0,0,0,0
2019,4,25,17,0,0.3675745,0,0,0,0,0
2019,4,25,18,0,0.4112495,0,0,0,0,0
2019,4,25,19,0,0.449261,0,0,0,0,0
2019,4,25,20,0,0.392795,0,0,0,0,0
2019,4,25,21,0,0.3784075,0,0,0,0,0
2019,4,25,22,0,0.406162,0,0,0,0,0
2019,4,25,23,0,0.4116535,0,0,0,0,0
2019,4,26,0,0,0.371476,0,0,0,0,0
2019,4,26,1,0,0.371911,0,0,0,0,0
2019,4,26,2,0,0.3609605,0,0,0,0,0
2019,4,26,3,0,0.471943,0,0,0,0,0
2019,4,26,4,0,0.51369,0,0,0,0,0
2019,4,26,5,0,0.536665,0,0,0,0,0
2019,4,26,6,0,0.594375,0,0,0,0,0
2019,4,26,7,0,0.596435,0,0,0,0,0
2019,4,26,8,0,0.587605,0,0,0,0,0
2019,4,26,9,0,0.628575,0,0,0,0,0
2019,4,26,10,0,0.62599,0,0,0,0,0
2019,4,26,11,0,0.63561,0,0,0,0,0
2019,4,26,12,0,0.586675,0,0,0,0,0
2019,4,26,13,0,0.50382,0,0,0,0,0
2019,4,26,14,0,0.3869445,0,0,0,0,0
2019,4,26,15,0,0.382733,0,0,0,0,0
2019,4,26,16,0,0.366759,0,0,0,0,0
2019,4,26,17,0,0.3777515,0,0,0,0,0
2019,4,26,18,0,0.3393095,0,0,0,0,0
2019,4,26,19,0,0.330205,0,0,0,0,0
2019,4,26,20,0,0.3363065,0,0,0,0,0
2019,4,26,21,0,0.328975,0,0,0,0,0
2019,4,26,22,0,0.3428345,0,0,0,0,0
2019,4,26,23,0,0.4324135,0,0,0,0,0
2019,4,27,0,0,0.441503,0,0,0,0,0
2019,4,27,1,0,0.4698325,0,0,0,0,0
2019,4,27,2,0,0.512775,0,0,0,0,0
2019,4,27,3,0,0.408184,0,0,0,0,0
2019,4,27,4,0,0.348403,0,0,0,0,0
2019,4,27,5,0,0.4587365,0,0,0,0,0
2019,4,27,6,0,0.565525,0,0,0,0,0
2019,4,27,7,0,0.58029,0,0,0,0,0
2019,4,27,8,0,0.602475,0,0,0,0,0
2019,4,27,9,0,0.583685,0,0,0,0,0
2019,4,27,10,0,0.62551,0,0,0,0,0
2019,4,27,11,0,0.60249,0,0,0,0,0
2019,4,27,12,0,0.56275,0,0,0,0,0
2019,4,27,13,0,0.5548,0,0,0,0,0
2019,4,27,14,0,0.486914,0,0,0,0,0
2019,4,27,15,0,0.408442,0,0,0,0,0
2019,4,27,16,0,0.3697455,0,0,0,0,0
2019,4,27,17,0,0.3708635,0,0,0,0,0
2019,4,27,18,0,0.3975355,0,0,0,0,0
2019,4,27,19,0,0.3786215,0,0,0,0,0
2019,4,27,20,0,0.540685,0,0,0,0,0
2019,4,27,21,0,0.623875,0,0,0,0,0
2019,4,27,22,0,0.5621,0,0,0,0,0
2019,4,27,23,0,0.55439,0,0,0,0,0
2019,4,28,0,0,0.631805,0,0,0,0,0
2019,4,28,1,0,0.601405,0,0,0,0,0
2019,4,28,2,0,0.4366275,0,0,0,0,0
2019,4,28,3,0,0.363791,0,0,0,0,0
2019,4,28,4,0,0.496726,0,0,0,0,0
2019,4,28,5,0,0.59718,0,0,0,0,0
2019,4,28,6,0,0.69379,0,0,0,0,0
2019,4,28,7,0,0.67523,0,0,0,0,0
2019,4,28,8,0,0.688215,0,0,0,0,0
2019,4,28,9,0,0.69171,0,0,0,0,0
2019,4,28,10,0,0.62439,0,0,0,0,0
2019,4,28,11,0,0.551885,0,0,0,0,0
2019,4,28,12,0,0.4134665,0,0,0,0,0
2019,4,28,13,0,0.340473,0,0,0,0,0
2019,4,28,14,0,0.330796,0,0,0,0,0
2019,4,28,15,0,0.35495,0,0,0,0,0
2019,4,28,16,0,0.361425,0,0,0,0,0
2019,4,28,17,0,0.3820215,0,0,0,0,0
2019,4,28,18,0,0.4118165,0,0,0,0,0
2019,4,28,19,0,0.3688045,0,0,0,0,0
2019,4,28,20,0,0.383122,0,0,0,0,0
2019,4,28,21,0,0.381012,0,0,0,0,0
2019,4,28,22,0,0.379738,0,0,0,0,0
2019,4,28,23,0,0.3523245,0,0,0,0,0
2019,4,29,0,0,0.3737785,0,0,0,0,0
2019,4,29,1,0,0.3663935,0,0,0,0,0
2019,4,29,2,0,0.4700665,0,0,0,0,0
2019,4,29,3,0,0.5589,0,0,0,0,0
2019,4,29,4,0,0.64665,0,0,0,0,0
2019,4,29,5,0,0.69946,0,0,0,0,0
2019,4,29,6,0,0.749315,0,0,0,0,0
2019,4,29,7,0,0.713625,0,0,0,0,0
2019,4,29,8,0,0.776955,0,0,0,0,0
2019,4,29,9,0,0.766075,0,0,0,0,0
